Duration (in seconds),ResponseId,P_ID,Age,Gender,1_Per_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Per_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Per_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Per_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Per_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Per_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Per_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Per_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Per_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Per_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Per_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Per_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Per_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Per_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Per_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Per_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Per_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Per_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Per_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Per_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Per_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Per_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Per_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Per_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Per_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Per_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Per_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Per_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Per_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Per_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,1_Gen_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Gen_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Gen_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Gen_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Gen_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Gen_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Gen_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Gen_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Gen_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Gen_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Gen_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Gen_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Gen_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Gen_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Gen_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Gen_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Gen_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Gen_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Gen_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Gen_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Gen_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Gen_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Gen_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Gen_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Gen_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Gen_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Gen_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Gen_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Gen_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Gen_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,GC,Group,Treatment,Eng
231,R_2tg2nsmSgYDi3OH,5f051a45f345ef1ce4675563,23,Male,87,1.394,1.394,2.226,1,79,0.88,0.88,1.704,1,33,1.324,1.324,2.309,1,83,1.04,2.169,3.08,2,77,4.523,5.459,6.339,3,94,1.735,2.559,3.391,2,89,1.164,1.164,2.156,1,77,0.573,3.293,4.134,6,74,1.249,1.249,2.147,1,25,1.251,3.187,3.563,3,83,0.883,2.187,3.195,4,82,1.273,1.633,2.393,2,15,0.923,2.844,5.02,2,81,0.876,1.252,2.069,2,76,2.442,2.442,3.546,1,14,0.651,0.651,1.804,1,91,0.687,3.663,4.672,4,40,0.825,0.825,1.745,1,25,1.002,1.002,2.738,1,12,1.16,4.2,4.553,3,16,0.823,1.223,2.503,2,28,0.683,1.66,2.821,3,35,1.149,2.413,3.189,3,10,0.897,0.897,1.858,1,51,0.996,1.828,2.772,2,91,0.957,1.445,2.214,2,75,1.051,1.051,2.235,1,56,1.34,1.34,2.405,1,27,15.287,17.087,17.912,2,50,1.805,1.805,2.798,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,Self,Self-Other,Yes.
367,R_3pallpGSLwnY0F1,5f2ab58da340af35a91d1145,26,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,5.221,5.221,6.047,1,14,3.5,4.977,5.798,2,76,3.679,3.679,4.536,1,41,6.304,6.304,7.188,1,60,9.51,9.51,10.385,1,90,5.483,5.483,6.263,1,49,13.007,14.118,14.897,2,27,5.176,5.176,6.084,1,71,5.328,7.68,9.242,4,1,5.077,5.077,6.316,1,100,3.685,6.354,7.088,5,22,8.154,8.154,10.004,1,96,4.081,4.081,4.872,1,99,3.241,3.975,4.69,2,75,4.485,4.485,5.27,1,73,4.722,4.722,6.258,1,23,9.453,9.453,10.287,1,72,6.198,6.198,7.042,1,65,10.249,11.059,11.966,2,31,7.439,8.542,9.007,2,7,9.923,9.923,12.224,1,95,4.077,4.077,4.959,1,25,6.863,8.297,9.069,2,97,3.676,3.676,4.431,1,73,8.454,8.454,9.371,1,81,5.732,5.732,6.374,1,73,8.13,8.13,9.038,1,19,18.974,33.243,34.088,7,12,6.383,6.383,7.148,1,48,5.843,5.843,6.755,1,91,Other,Self-Other,Yes.
469,R_296cvBP9WN4SJ1U,5c3a3df6be1ddc0001aa3772,47,Female,0,12.21,12.21,13.252,1,1,2.988,3.989,4.988,2,36,5.699,9.522,10.149,5,1,5.485,5.485,6.247,1,15,15.027,16.102,16.704,2,0,4.186,5.194,5.936,2,0,5.882,5.882,6.707,1,26,8.578,8.578,10.454,1,41,6.78,11.228,12.521,3,0,5.983,5.983,6.7,1,73,6.714,6.714,7.417,1,0,4.652,4.652,6.09,1,0,5.165,10.647,12.095,3,2,7.211,8.725,9.519,3,9,11.06,12.079,12.894,2,0,3.674,5.754,6.667,3,0,2.495,3.769,4.599,2,2,6.27,6.27,6.979,1,11,6.081,6.081,6.85,1,0,13.912,13.912,14.779,1,3,11.784,12.99,13.903,2,1,6.247,6.247,7.086,1,0,2.893,4.025,4.725,2,57,6.832,6.832,7.782,1,9,6.657,6.657,7.546,1,1,7.973,7.973,9.044,1,60,9.422,11.803,13.015,3,8,17.081,18.569,19.416,3,0,5.466,5.466,6.177,1,0,7.934,10.123,10.879,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Self,Self-Other,Yes.
528,R_23dhDSNzaKN7hTC,5880f469e3a2f90001816174,34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.722,9.429,10.553,2,1,6.184,6.184,7.415,1,1,8.981,8.981,10.14,1,6,11.514,11.923,14.14,2,60,9.567,9.567,10.647,1,0,7.349,7.349,8.672,1,0,7.291,8.527,9.46,3,51,8.992,8.992,10.078,1,0,7.464,7.464,8.342,1,0,5.659,6.027,7.081,2,63,8.947,8.947,9.794,1,0,10.442,10.442,11.257,1,0,5.5,5.5,6.456,1,79,11.004,11.004,12.174,1,74,6.352,6.352,7.189,1,99,8.545,8.545,9.562,1,0,8.89,9.412,10.298,2,100,13.727,13.727,14.405,1,0,10.915,10.915,12.011,1,0,23.334,23.334,24.344,1,54,14.098,14.098,14.866,1,100,11.66,11.66,12.567,1,0,3.213,3.213,4.434,1,100,12.305,12.783,13.801,2,53,14.086,14.086,15.509,1,65,9.598,9.598,10.534,1,0,5.892,5.892,7.638,1,50,11.521,12.598,13.531,3,0,5.333,5.333,7.287,1,1,6.927,6.927,8.045,1,53,Other,Self-Other,Yes.
291,R_1pM6P3pAyjmMF6U,5f02c71eee4b7d4495046d93,28,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2.299,2.299,3.506,1,64,4.025,4.593,5.414,2,63,3.001,3.983,4.679,3,15,2.945,2.945,3.65,1,82,2.637,3.363,4.16,2,44,4.916,5.915,6.662,2,9,4.185,4.185,6.438,1,15,3.222,3.222,3.906,1,17,3.443,3.443,4.753,1,17,3.098,3.098,3.957,1,55,11.546,16.047,17.586,4,16,3.367,3.367,5.239,1,89,2.372,3.069,3.769,2,85,3.32,3.32,4.143,1,80,2.313,3.029,4.135,2,62,4.379,4.379,5.442,1,24,3.635,4.467,5.246,2,65,3.606,3.606,5.617,1,57,5.175,5.175,6.093,1,19,3.296,3.296,4.123,1,70,2.641,2.641,3.623,1,79,2.599,2.599,3.372,1,25,3.484,3.484,4.657,1,78,3.688,3.688,4.532,1,41,9.839,9.839,10.599,1,39,20.199,20.199,20.839,1,30,3.72,3.72,4.365,1,46,6.829,7.406,8.086,2,15,4.235,4.235,5.21,1,11,4.051,4.051,4.797,1,81,Other,Self-Other,Yes.
397,R_QhRZoHvpCp5aRbj,573db9f8cc30e7000dc573bc,43,Female,0,3.568,3.568,5.527,1,0,4.591,4.591,6.076,1,10,4.253,4.253,5.49,1,1,2.979,2.979,4.573,1,4,7.019,7.656,8.725,2,11,7.704,7.704,9.315,1,0,6.491,7.057,8.481,2,39,6.021,6.021,7.191,1,8,3.907,6.902,8.283,4,0,2.88,6.76,7.841,4,100,4.318,5.126,6.107,2,6,4.92,4.92,6.197,1,21,10.227,10.227,11.964,1,59,4.695,4.695,6.237,1,56,5.497,5.497,6.957,1,50,6.98,6.98,7.837,1,0,5.287,13.758,15.463,4,84,4.843,4.843,5.709,1,68,4.733,4.733,5.876,1,15,4.874,8.625,10.039,3,63,9.221,9.221,10.25,1,64,10.858,10.858,12.134,1,0,3.478,3.478,4.829,1,28,31.646,31.646,33.698,1,41,6.847,6.847,9.766,1,60,7.556,7.556,9.154,1,9,4.748,7.607,9.142,3,11,9.596,9.596,10.835,1,0,3.33,3.33,4.607,1,0,4.075,4.667,5.847,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Self,Self-Other,Yes.
387,R_23Tt5YHBY9Y4yiO,59899256fd8cca00015cc41b,34,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5.794,7.29,8.139,2,0,4.54,4.54,5.532,1,50,5.312,5.312,6.12,1,0,3.273,3.929,4.955,2,86,7.702,11.166,12.007,3,4,6.303,6.303,7.511,1,2,6.456,7.136,8.145,2,2,6.57,6.57,8.003,1,1,4.895,4.895,5.944,1,0,5.74,6.964,8.021,3,69,4.725,4.725,5.877,1,21,7.425,7.425,8.322,1,23,10.16,10.16,11.024,1,5,4.677,5.535,6.638,2,34,6.353,6.353,7.345,1,9,7.363,7.811,8.653,2,0,4.918,5.358,6.663,2,72,7.238,12.309,13.063,2,13,5.772,5.772,7.261,1,0,5.843,6.764,7.739,2,19,7.7,7.7,8.668,1,90,6.972,6.972,8.829,1,0,6.069,6.837,7.894,2,76,4.262,6.718,7.464,3,3,5.156,6.124,9.477,3,64,8.46,8.46,9.501,1,0,5.511,6.167,7.024,2,14,6.409,6.409,7.587,1,0,8.08,13.223,15.161,4,0,4.05,4.658,5.571,2,100,Other,Self-Other,Yes.
496,R_D8ii4wMExsWuKdz,5eabdd3089a8d81cfd70b33b,45,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.996,5.06,5.957,2,3,2.055,5.455,6.253,2,2,1.501,5.427,6.252,6,16,40.423,42.846,43.531,3,7,1.663,10.514,11.409,2,18,1.185,7.024,7.742,2,5,1.472,12.649,14.067,5,10,2.83,6.501,7.019,3,0,3.362,5.646,6.583,4,0,5.544,7.366,8.372,3,73,4.394,6.213,6.901,2,0,1.076,5.258,6.065,2,4,1.186,4.827,5.549,2,100,1.515,6.835,8.227,2,75,1.324,4.236,5.052,2,63,1.251,6.628,9.408,5,3,1.347,7.099,7.933,4,82,1.8,9.119,9.845,3,65,2.574,6.397,7.094,2,6,1.39,7.146,7.928,7,4,2.371,10.755,12.282,2,100,1.693,7.912,8.798,2,0,7.929,14.017,14.583,10,75,11.711,11.711,13.154,1,25,1.133,11.697,12.398,3,9,1.883,7.455,8.359,2,0,8.119,19.656,20.646,5,6,1.329,7.085,7.893,2,5,1.608,5.8,6.601,2,7,1.039,10.74,11.666,12,76,Other,Self-Other,Yes.
353,R_1QayTaOLayjiECA,562d2199733ea0000a162a20,32,Female,9,2.967,6.623,7.3,10,12,2.08,4.377,5.326,7,24,3.128,5.12,6.701,3,22,2.467,7.116,7.851,6,36,4.63,7.461,8.456,5,22,3.055,4.991,6.114,3,0,5.168,7.449,8.396,6,33,2.418,4.845,5.821,5,6,4.315,6.636,8.478,4,0,2.437,7.133,7.961,7,50,2.355,6.268,6.633,4,37,4.783,7.239,7.49,4,73,6.026,6.026,7.054,1,22,3.727,3.727,5.884,1,50,1.576,4.008,4.856,3,50,3.5,5.4,5.817,4,1,4.396,5.79,6.566,3,61,3.832,7.119,8.313,5,36,3.619,4.98,5.921,3,0,4.317,6.302,7.057,3,2,6.935,10.361,11.667,5,78,4.751,4.751,5.691,1,20,1.798,4.43,5.37,8,37,5.784,6.514,8.082,2,43,4.386,4.386,5.351,1,35,2.747,5.451,6.135,4,7,4.489,6.451,7.686,4,26,7.493,9.27,12.417,4,0,4.547,6.78,7.607,4,0,3.138,7.09,8.165,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,Self,Self-Other,Yes.
418,R_SKaKkQUGU6YDFgB,5f1ef6c04a871e07289fae2e,25,Male,30,8.125,8.858,9.79,2,35,4.544,6.21,7.051,3,52,5.618,6.308,6.688,2,25,5.605,6.507,7.258,3,40,12.277,12.277,13.354,1,54,9.598,10.157,11.015,2,48,8.429,8.949,9.808,2,40,7.907,10.295,11.355,3,54,5.699,6.733,7.6,3,24,5.065,6.177,6.761,2,68,6.154,6.154,7.176,1,65,9.311,9.311,10.258,1,77,5.465,6.726,7.465,3,79,7.976,9.267,9.625,3,77,4.077,5.515,6.4,3,80,4.517,5.745,6.61,3,33,8.083,15.213,16.357,5,58,15.055,15.639,16.554,2,62,4.783,4.783,5.582,1,5,7.288,8.263,9.331,2,56,7.699,9.136,9.888,2,70,5.231,6.4,6.982,3,8,10.165,10.854,12.215,2,47,6.696,7.233,8.034,2,61,7.126,9.717,10.455,2,53,5.185,6.834,7.617,4,65,6.303,10.524,12.112,3,56,8.33,8.735,9.668,2,16,4.608,6.128,7.045,3,43,4.258,4.258,5.449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,Self,Self-Other,Yes.
553,R_PSbAVXjYhBVwyfn,5575d48bfdf99b03e949e74b,30,Male,19,9.186,9.186,10.204,1,27,7.679,8.423,9.259,2,28,7.7,7.7,8.703,1,36,7.083,7.203,8.334,2,36,51.764,51.764,56.038,1,41,14.413,14.413,16.553,1,10,14.154,14.154,15.483,1,41,8.793,9.401,12.596,2,14,4.329,4.875,5.828,2,4,4.562,4.969,6.038,2,62,5.319,7.838,8.604,2,27,10.583,11.656,12.636,2,41,12.979,13.427,15.519,2,31,8.137,9.714,10.651,3,37,8.507,9.467,10.575,2,38,8.44,8.44,9.442,1,6,7.032,7.032,8.22,1,11,12.652,12.652,19.319,1,24,7.759,7.759,8.922,1,10,8.141,10.222,11.017,2,22,12.96,12.96,16.754,1,46,10.175,11.935,12.837,4,18,5.453,5.453,6.474,1,53,23.893,32.644,34.143,5,39,8.792,9.16,9.908,2,52,9.936,10.905,11.883,3,9,8.229,8.756,9.774,2,24,17.429,17.429,18.958,1,5,7.086,7.086,7.978,1,9,5.613,5.613,6.655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,Self,Self-Other,Yes.
364,R_3HubKJZOcg7XWxs,5e7e98f96690425758a542a4,25,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6.895,6.895,7.783,1,15,4.829,4.829,6.219,1,50,4.764,4.764,5.634,1,0,4.174,6.107,7.134,2,51,5.477,5.477,6.335,1,12,9.95,9.95,11.099,1,25,7.64,7.64,9.833,1,71,13.783,14.514,15.495,2,35,4.292,4.292,5.274,1,0,5.374,6.544,7.639,2,97,3.922,4.823,5.742,3,15,10.9,11.604,12.573,2,70,5.125,6.213,6.885,2,76,4.719,4.719,5.765,1,75,5.465,5.465,6.731,1,5,14.015,14.015,15.484,1,1,4.753,5.649,6.978,2,75,4.828,4.828,5.494,1,60,6.245,9.145,10.325,4,40,5.848,8.309,9.047,3,62,5.265,5.265,6.425,1,64,4.285,8.606,9.115,4,27,4.145,5.948,6.736,2,100,4.43,5.904,7.608,3,36,4.587,5.46,6.242,3,76,5.86,5.86,9.932,1,49,5.999,5.999,6.919,1,24,5.818,6.73,7.487,2,12,4.8,4.8,6.025,1,0,5.969,6.643,7.792,2,80,Other,Self-Other,Yes.
743,R_1Olrx6HmON7omJY,5ed95459e923be4f0180f6ed,46,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,24.588,25.908,27.102,2,27,4.148,4.148,5.091,1,55,8.943,8.943,9.742,1,41,10.963,10.963,11.701,1,31,14.181,17.294,18.02,3,48,13.64,13.64,14.548,1,22,13.234,14.073,14.839,2,51,16.003,16.003,17.572,1,44,10.454,10.454,11.314,1,0,4.075,8.145,9.05,3,70,11.963,11.963,13.281,1,23,10.605,10.605,11.694,1,45,12.247,13.846,14.657,2,39,14.281,14.281,15.536,1,44,11.381,11.381,12.259,1,27,18.852,20.037,21.226,2,33,14.757,15.613,16.378,2,77,15.452,15.452,16.345,1,28,7.068,7.8,14.162,2,41,11.65,17.671,19.142,2,72,12.201,12.857,13.696,2,74,7.489,7.489,8.344,1,0,7.747,10.414,11.488,2,64,9.071,9.071,9.979,1,71,13.368,13.368,14.233,1,35,19.444,20.127,20.801,2,36,13.601,13.601,15.2,1,31,12.346,13.656,14.653,2,6,18.07,19.275,20.653,2,19,4.03,4.03,4.921,1,81,Other,Self-Other,Yes.
514,R_2q4pxxql8kL5EAf,5daadfe7197fad0015aed248,32,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,13.945,13.945,15.12,1,20,8.922,8.922,10.149,1,23,8.101,8.101,9.479,1,0,5.196,5.196,6.413,1,0,12.72,12.72,14.312,1,100,7.635,7.635,8.654,1,0,12.522,12.522,14.443,1,74,25.671,25.671,26.674,1,76,18.451,18.451,23.827,1,0,8.943,8.943,10.357,1,100,6.435,6.435,7.594,1,23,11.368,11.368,13.094,1,100,13.268,13.268,14.446,1,100,6.996,6.996,8.487,1,100,6.7,6.7,7.719,1,100,6.727,6.727,7.888,1,0,10.96,10.96,12.811,1,100,8,8,9.311,1,100,6.992,6.992,7.939,1,73,10.375,10.375,11.428,1,69,14.444,14.444,15.896,1,100,9.956,9.956,11.275,1,22,7.765,7.765,8.913,1,100,5.701,5.701,6.878,1,23,14.962,14.962,16.239,1,21,17.555,17.555,21.133,1,33,9.683,9.683,10.867,1,22,9.29,9.29,10.444,1,0,7.991,7.991,9.513,1,0,9.666,9.666,10.832,1,94,Other,Self-Other,Yes.
688,R_24AAg1b4cRFaomB,5e648536b40295206aa043e9,39,Male,1,4.837,4.837,5.864,1,19,2.505,3.595,4.323,4,13,3.105,4.261,5.324,3,4,2.935,3.855,4.969,2,18,6.014,7.617,8.59,2,46,11.736,11.736,12.972,1,0,8.331,14.009,14.846,8,38,3.339,5.634,6.601,3,7,2.18,4.359,5.291,6,0,2.57,2.57,3.466,1,56,3.386,5.504,6.365,3,7,3.028,3.028,4.179,1,45,4.099,6.366,7.008,5,46,3.269,3.667,4.44,2,16,5.992,7.087,7.919,3,3,4.493,4.493,5.444,1,1,3.451,4.008,4.995,2,53,10.112,10.704,11.54,2,58,8.44,10.115,10.957,2,14,9.145,11.701,12.472,6,3,5.242,5.793,7.259,2,23,5.659,5.659,6.598,1,11,3.308,3.308,4.826,1,20,3.025,4.462,5.189,4,5,8.02,8.391,9.502,2,30,3.606,4.263,5.107,2,3,3.122,3.122,4.352,1,1,6.353,6.89,8.154,3,5,3.45,5.096,5.421,4,1,5.223,5.902,6.775,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Self,Self-Other,Yes.
