Duration (in seconds),ResponseId,P_ID,Age,Gender,1_Per_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Per_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Per_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Per_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Per_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Per_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Per_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Per_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Per_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Per_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Per_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Per_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Per_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Per_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Per_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Per_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Per_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Per_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Per_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Per_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Per_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Per_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Per_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Per_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Per_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Per_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Per_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Per_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Per_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Per_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,1_Gen_Imp_1,1_RT_First Click,1_RT_Last Click,1_RT_Page Submit,1_RT_Click Count,2_Gen_Imp_1,2_RT_First Click,2_RT_Last Click,2_RT_Page Submit,2_RT_Click Count,3_Gen_Imp_1,3_RT_First Click,3_RT_Last Click,3_RT_Page Submit,3_RT_Click Count,4_Gen_Imp_1,4_RT_First Click,4_RT_Last Click,4_RT_Page Submit,4_RT_Click Count,5_Gen_Imp_1,5_RT_First Click,5_RT_Last Click,5_RT_Page Submit,5_RT_Click Count,6_Gen_Imp_1,6_RT_First Click,6_RT_Last Click,6_RT_Page Submit,6_RT_Click Count,7_Gen_Imp_1,7_RT_First Click,7_RT_Last Click,7_RT_Page Submit,7_RT_Click Count,8_Gen_Imp_1,8_RT_First Click,8_RT_Last Click,8_RT_Page Submit,8_RT_Click Count,9_Gen_Imp_1,9_RT_First Click,9_RT_Last Click,9_RT_Page Submit,9_RT_Click Count,10_Gen_Imp_1,10_RT_First Click,10_RT_Last Click,10_RT_Page Submit,10_RT_Click Count,11_Gen_Imp_1,11_RT_First Click,11_RT_Last Click,11_RT_Page Submit,11_RT_Click Count,12_Gen_Imp_1,12_RT_First Click,12_RT_Last Click,12_RT_Page Submit,12_RT_Click Count,13_Gen_Imp_1,13_RT_First Click,13_RT_Last Click,13_RT_Page Submit,13_RT_Click Count,14_Gen_Imp_1,14_RT_First Click,14_RT_Last Click,14_RT_Page Submit,14_RT_Click Count,15_Gen_Imp_1,15_RT_First Click,15_RT_Last Click,15_RT_Page Submit,15_RT_Click Count,16_Gen_Imp_1,16_RT_First Click,16_RT_Last Click,16_RT_Page Submit,16_RT_Click Count,17_Gen_Imp_1,17_RT_First Click,17_RT_Last Click,17_RT_Page Submit,17_RT_Click Count,18_Gen_Imp_1,18_RT_First Click,18_RT_Last Click,18_RT_Page Submit,18_RT_Click Count,19_Gen_Imp_1,19_RT_First Click,19_RT_Last Click,19_RT_Page Submit,19_RT_Click Count,20_Gen_Imp_1,20_RT_First Click,20_RT_Last Click,20_RT_Page Submit,20_RT_Click Count,21_Gen_Imp_1,21_RT_First Click,21_RT_Last Click,21_RT_Page Submit,21_RT_Click Count,22_Gen_Imp_1,22_RT_First Click,22_RT_Last Click,22_RT_Page Submit,22_RT_Click Count,23_Gen_Imp_1,23_RT_First Click,23_RT_Last Click,23_RT_Page Submit,23_RT_Click Count,24_Gen_Imp_1,24_RT_First Click,24_RT_Last Click,24_RT_Page Submit,24_RT_Click Count,25_Gen_Imp_1,25_RT_First Click,25_RT_Last Click,25_RT_Page Submit,25_RT_Click Count,26_Gen_Imp_1,26_RT_First Click,26_RT_Last Click,26_RT_Page Submit,26_RT_Click Count,27_Gen_Imp_1,27_RT_First Click,27_RT_Last Click,27_RT_Page Submit,27_RT_Click Count,28_Gen_Imp_1,28_RT_First Click,28_RT_Last Click,28_RT_Page Submit,28_RT_Click Count,29_Gen_Imp_1,29_RT_First Click,29_RT_Last Click,29_RT_Page Submit,29_RT_Click Count,30_Gen_Imp_1,30_RT_First Click,30_RT_Last Click,30_RT_Page Submit,30_RT_Click Count,GC,Group,Treatment,Eng
576,R_2CB6SL2z7wagGKQ,5bdc4a3b0f86a60001be614a,30,Female,13,13.19,13.19,15.889,1,22,6.523,8.636,9.506,3,26,12.172,12.172,12.889,1,66,9.618,9.618,10.394,1,32,11.595,11.595,12.728,1,27,8.747,8.747,9.566,1,44,10.656,10.656,11.429,1,64,6.525,6.525,7.322,1,30,7.189,7.189,8.264,1,37,10.936,10.936,11.75,1,59,7.642,7.642,8.447,1,62,6.97,6.97,8.027,1,41,9.746,9.746,10.617,1,74,5.317,6.509,7.442,4,58,7.237,7.237,8.307,1,81,7.579,8.3,9.093,2,14,4.518,4.518,5.853,1,42,17.408,17.408,18.882,1,63,6.822,6.822,7.755,1,27,6.38,6.38,7.218,1,71,10.484,11.081,11.912,2,66,5.173,5.546,8.984,2,21,6.882,6.882,7.792,1,67,7.718,8.093,9.035,2,67,8.088,8.088,8.868,1,68,7.69,7.69,8.366,1,35,8.341,9.024,9.884,2,43,9.074,9.074,9.88,1,19,7.464,7.464,12.761,1,0,4.717,5.654,6.571,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Self,VAS,Yes.
429,R_3PIi7xIfUwfpXyc,5e9ed7b326bd7201d15c5916,19,Female,39,12.989,16.866,17.975,4,9,4.788,5.662,5.97,2,25,5.801,5.801,6.991,1,11,4.514,5.111,6.021,2,63,6.437,7.094,9.184,2,4,3.7,3.7,6.627,1,15,30.027,30.424,31.802,2,7,8.358,8.358,9.353,1,4,7.508,8.14,9.289,2,6,2.489,2.489,3.85,1,72,18.045,18.045,19.13,1,63,5.233,5.233,6.155,1,58,5.7,5.7,6.866,1,65,5.917,5.917,7.938,1,62,3.554,3.554,4.63,1,67,13.624,13.624,15.556,1,14,4.82,4.82,6.27,1,70,8.649,8.649,9.738,1,62,8.067,9.202,9.678,2,1,8.893,8.893,10.073,1,8,5.491,5.491,7.537,1,76,5.723,7.534,8.356,3,13,3.623,3.623,6.04,1,67,3.753,5.598,6.247,3,30,8.54,8.54,9.846,1,58,6.5,6.5,7.673,1,11,6.321,6.321,7.656,1,45,7.037,7.037,8.465,1,3,4.502,4.955,6.401,2,2,3.248,4.032,5.698,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Self,VAS,Yes.
594,R_3jV51QwBp80LXJc,5bff1c0a0ef0390001388c5f,31,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24.898,28.444,28.913,3,0,5.24,7.155,7.19,4,15,10.475,11.556,12.009,2,12,6.025,6.859,8.409,2,21,11.326,12.174,12.593,2,2,18.788,19.516,19.949,2,0,6.622,8.456,9.293,4,7,4.131,5.43,6.11,3,3,6.838,7.721,8.138,2,0,3.673,4.938,5.501,2,78,12.259,13.01,16.326,2,1,2.098,9.702,10.664,2,0,13.652,14.667,15.449,2,53,6.001,6.8,7.282,2,52,6.646,6.646,7.946,1,74,10.215,11.047,11.613,2,24,7.695,8.458,8.976,2,0,11.318,12.585,13.101,2,22,29.585,31.781,32.242,4,0,11.462,12.093,12.528,2,58,24.844,26.922,27.393,3,67,8.23,9.127,9.612,2,2,3.683,5.831,6.213,3,49,6.167,6.167,7.656,1,16,8.15,9.663,10.278,3,54,7.725,9.326,10.176,3,10,9.353,10.099,10.668,2,12,12.267,13.062,13.564,2,9,12.384,13.665,16.201,2,0,9.163,9.841,10.378,2,75,Other,VAS,"No, it's my second language."
392,R_3hnf6Ta86xKsMiT,5ef9ae64e14ff874891401b6,33,Female,49,4.688,6.725,7.87,3,62,6.035,8.017,8.916,2,88,4.316,4.316,5.271,1,13,6.456,6.456,7.4,1,55,12.377,13.235,14.266,2,85,7.853,7.853,9.399,1,5,7.297,8.232,9.54,2,65,9.805,10.876,11.637,2,79,6.367,6.367,8.366,1,7,3.547,3.547,4.861,1,99,7.612,9.174,9.789,2,34,9.254,9.254,10.617,1,91,6.659,6.659,7.572,1,100,3.597,4.315,5.425,2,52,3.406,3.406,5.47,1,96,3.222,3.222,4.546,1,4,5.031,5.031,6.28,1,95,4.168,4.168,5.457,1,83,7.741,7.741,9.172,1,63,8.15,8.15,11.086,1,4,16.027,16.027,17.439,1,91,4.486,5.269,6.331,2,26,4.805,4.805,6.711,1,94,3.001,3.001,4.237,1,51,6.538,6.538,7.6,1,92,7.51,7.51,8.519,1,94,5.397,5.397,6.286,1,70,6.356,6.356,7.259,1,5,10.888,10.888,13.739,1,2,6.368,6.368,8.372,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Self,VAS,"No, it's my second language."
322,R_10rpA6Nj5DuiFnI,5c62de3f48fe4e000180e09d,45,Female,0,6.392,6.392,7.994,1,0,2.239,5.452,6.414,2,0,6.535,6.535,8.576,1,0,2.98,2.98,4.112,1,26,7.935,7.935,8.88,1,0,5.318,5.318,6.23,1,0,4.658,4.658,5.767,1,20,6.067,6.067,6.935,1,0,4.342,4.342,5.26,1,0,2.023,2.023,3.487,1,0,2.518,2.518,3.41,1,0,5.326,5.326,6.46,1,0,1.729,1.729,3.13,1,0,4.791,4.791,5.875,1,0,4.099,4.099,5.206,1,0,5.118,5.118,6.193,1,0,4.372,4.372,8.725,1,12,9.199,9.199,10.536,1,0,3.606,3.606,4.694,1,0,5.237,5.237,6.176,1,17,11.319,11.319,13.673,1,31,9.719,9.719,10.832,1,0,4.202,4.202,6.011,1,0,4.446,4.446,5.446,1,0,7.308,7.308,8.37,1,11,6.197,6.197,7.119,1,0,3.433,3.433,4.472,1,7,6.69,6.69,9.252,1,0,5.516,5.516,6.71,1,0,4.387,4.387,6.959,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,Self,VAS,Yes.
655,R_3fy5v2qCqT6uSOy,5dec3033b235fc327ff5738d,37,Male,1,18.973,20.172,20.856,2,8,8.168,8.168,9.045,1,80,27.293,34.463,35.071,6,14,4.336,44.417,45.058,5,88,10.176,13.958,14.661,2,80,6.578,6.972,8.131,2,0,6.719,6.719,9.319,1,0,8.407,9.207,10.223,2,17,34.33,48.536,49.478,3,3,2.856,5.014,6.163,3,88,40.623,42.964,43.61,4,10,8.949,9.853,10.459,2,80,4.057,4.057,5.166,1,12,13.17,16.265,17.039,5,90,5.448,8.142,8.701,4,77,6.395,8.236,8.262,3,5,1.833,4.834,5.601,2,72,2.85,8.285,9.411,2,0,9.162,10.239,10.923,2,0,7.454,9.19,9.216,3,8,10.096,11.036,11.896,2,80,6.085,6.085,6.902,1,0,6.44,9.666,10.468,3,95,5.71,5.71,6.426,1,79,23.98,31.057,31.999,2,5,1.78,6.464,7.191,2,13,27.411,37.932,38.675,5,72,8.899,12.034,12.576,3,20,9.219,9.219,10.879,1,12,11.721,23.693,24.269,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,Self,VAS,Yes.
389,R_OdjYOZPxYZXbC2B,5f16c949246faf23e33a0d22,63,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.191,7.657,9.244,2,1,11.812,11.812,13.746,1,5,4.002,10.771,12.281,5,5,5.978,5.978,7.243,1,2,6.487,6.487,7.649,1,19,8.057,8.057,11.169,1,0,6.961,6.961,8.588,1,18,6.03,6.03,7.492,1,0,4.114,4.114,5.29,1,0,5.182,5.941,7.439,2,37,5.05,5.05,6.312,1,0,11.979,11.979,13.295,1,22,8.19,8.19,9.625,1,59,5.448,5.448,6.621,1,18,4.771,4.771,5.718,1,14,5.804,5.804,7.163,1,0,4.19,4.19,5.27,1,34,5.813,5.813,7.227,1,17,10.519,10.519,12.378,1,14,6.701,6.701,8.255,1,15,8.435,8.435,9.999,1,67,11.314,11.314,12.412,1,0,4.497,4.964,6.46,2,77,11.21,11.21,12.434,1,13,6.281,6.281,7.567,1,0,7.153,7.153,8.282,1,12,7.601,9.777,10.798,2,0,9.76,9.76,11.05,1,0,3.898,3.898,5.04,1,0,4.263,4.263,5.497,1,94,Other,VAS,"No, it's my second language."
446,R_2tnYnuw88ekxZ6l,5ee7b6d646fdbd072639502e,26,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.283,5.845,6.739,2,0,7.338,8.294,9.221,3,30,4.29,6.575,7.513,3,0,2.845,14.235,15.241,4,22,8.991,8.991,10.594,1,5,4.659,7.651,8.431,2,0,12.463,13.375,14.629,2,50,5.928,9.63,10.76,2,0,4.979,5.789,6.703,2,0,8.247,8.855,9.872,2,69,12.226,12.226,14.144,1,70,9.057,9.057,10.389,1,79,6.116,6.116,8.326,1,58,4.952,4.952,5.924,1,50,7.29,8.359,9.195,2,65,4.452,4.452,5.986,1,0,5.753,6.98,8.435,3,11,5.852,5.852,7.24,1,15,8.185,8.185,9.147,1,9,5.623,5.623,7.09,1,6,7.182,7.655,9.607,2,52,5.087,5.087,6.655,1,0,4.527,6.507,7.41,2,81,6.572,6.572,11.087,1,56,12.654,12.654,14.38,1,0,7.226,8.386,9.65,2,13,6.833,7.992,11,2,52,8.323,8.323,10.296,1,0,4.296,5.262,6.359,2,0,7.634,8.633,9.818,2,75,Other,VAS,Yes.
390,R_qRtVrCyRCdqHH4B,5d4a97c52368a9001979f82d,40,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7.962,9.093,9.829,2,1,3.155,4.101,4.601,2,0,3.787,4.501,4.932,2,0,5.938,10.74,11.455,3,42,8.508,14.458,15.142,3,0,4.115,6.183,6.832,4,0,6.249,8.034,9.949,3,27,5.047,7.552,8.685,2,0,4.25,5.011,5.417,2,0,2.68,3.446,3.779,2,3,4.849,4.849,6.481,1,0,4.118,5.986,6.669,2,0,4.844,8.48,9.358,3,25,7.696,8.314,8.978,2,0,6.732,7.462,7.86,2,0,3.084,4.482,4.927,3,0,3.647,5.245,7.728,3,6,5.121,6.387,7.228,2,11,9.224,9.709,10.59,2,0,4.627,7.293,7.96,5,5,0.981,6.752,7.536,2,28,6.943,7.692,8.356,2,0,3.245,5.261,5.994,4,7,4.096,4.096,6.159,1,18,4.119,6.139,6.687,3,0,3.58,4.196,4.916,2,0,5.411,6.826,7.261,3,20,6.7,7.366,8.1,2,0,3.567,6.118,6.884,5,0,2.848,5.013,5.745,3,53,Other,VAS,Yes.
346,R_3Gy1lFTdVc8UVeg,5eefc8211f1b2a4c3a1ab38e,22,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,8.056,10.688,11.366,5,20,2.671,3.483,4.149,2,70,4.771,13.025,13.507,5,20,0.867,1.302,3.531,2,68,1.096,10.182,11.227,5,24,1.006,2.938,3.64,2,19,1.172,2.532,5.219,2,71,4.065,5.294,7.1,2,67,0.897,3.451,4.734,3,19,3.696,4.462,5.277,2,100,1.791,4.872,5.628,2,63,4.799,12.001,12.636,3,67,2.626,5.855,6.445,3,97,4.135,6.232,8.486,3,100,1.731,8.585,9.035,7,31,7.765,9.933,10.459,2,12,1.037,5.759,6.57,2,54,7.477,9.362,10.28,3,12,2.267,4.937,4.956,4,66,2.327,6.745,7.809,3,18,11.829,19.164,19.879,5,97,2.554,4.386,4.42,3,24,5.719,7.547,8.065,3,100,7.834,9.03,10.229,3,13,1.852,9.067,9.832,5,69,1.269,7.72,8.456,3,88,1.739,3.787,4.421,3,43,0.881,5.562,6.275,2,31,4.093,5.29,6.341,3,16,1.25,6.146,6.177,3,80,Other,VAS,Yes.
481,R_1C7m3KgakDNLwQk,5ef1e33a86d17508df13c097,65,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8.36,8.36,12.647,1,0,5.957,5.957,7.073,1,64,9.408,13.544,14.636,2,0,9.824,9.824,11.353,1,23,12.44,13.744,14.796,2,25,9.128,14.032,15.075,3,0,9.836,9.836,10.963,1,69,9.497,14.851,15.814,2,22,6.37,6.37,8.571,1,0,5.857,5.857,6.865,1,70,7.398,7.398,8.318,1,0,8.584,8.584,9.947,1,14,7.195,7.195,8.238,1,50,7.06,7.797,8.872,2,50,6.984,6.984,7.932,1,0,9.528,9.528,10.448,1,0,9.655,9.655,11.079,1,70,8.251,8.251,9.274,1,24,8.768,8.768,9.741,1,70,8.556,8.556,9.47,1,30,12.166,12.96,14.048,2,70,7.26,7.26,8.263,1,5,5.955,5.955,6.923,1,68,4.987,4.987,5.841,1,1,7.25,8.299,9.39,2,49,9.759,17.192,18.094,2,62,8.081,8.081,9.084,1,10,8.504,9.265,10.381,2,0,9.265,9.265,10.562,1,0,5.193,5.193,6.276,1,88,Other,VAS,"No, it's my second language."
497,R_3HUElL50mZ0L0Ge,5883d68d300c0b000113db56,48,Female,0,7.303,7.303,10.739,1,0,5.008,6.69,8.24,2,0,30.75,33.436,34.726,2,0,6.461,6.461,8.657,1,0,5.928,5.928,11.624,1,0,10.522,10.522,12.364,1,0,2.93,4.314,6.858,2,0,7.899,7.899,9.561,1,0,4.358,6.146,10.631,2,0,3.51,5.574,8.153,2,4,4.542,4.542,6.071,1,0,4.814,6.319,8.785,2,1,5.015,5.015,6.679,1,0,2.288,2.288,6.419,1,18,7.974,9.474,11.43,2,0,2.322,2.322,4.092,1,0,6.766,6.766,8.383,1,0,3.198,4.786,7.259,2,0,4.044,4.044,6.684,1,0,8.898,8.898,17.72,1,0,12.908,12.908,14.953,1,12,8.891,10.579,13.181,2,0,3.579,5.171,6.624,2,0,13.324,13.324,15.542,1,0,4.186,6.56,7.227,3,0,9.311,9.311,10.741,1,0,9.987,9.987,13.526,1,0,6.329,6.329,10.9,1,0,2.908,2.908,4.202,1,0,41.12,41.12,42.896,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,Self,VAS,Yes.
427,R_1mQKnLRNqECGWwA,5e95d0925f33bb028f4cd6e5,28,Male,9,5.906,6.69,7.416,3,0,7.087,7.087,7.937,1,17,3.672,4.961,5.384,3,6,3.961,4.57,5.568,3,0,10.715,13.912,14.831,2,10,8.134,8.134,8.893,1,51,5.663,6.894,8.225,2,55,2.8,2.8,4.268,1,12,4.164,4.164,5.071,1,1,4.718,4.718,5.852,1,71,5.777,6.944,8.08,2,0,4.429,4.429,5.473,1,40,6.27,9.927,10.623,2,50,3.193,3.193,4.975,1,23,10.668,10.668,11.51,1,18,6.32,6.32,8.789,1,2,4.557,4.977,5.842,2,27,4.77,6.145,6.928,3,22,12.755,12.755,14.139,1,19,5.769,5.769,6.638,1,41,10.514,13.26,13.968,3,51,5.534,5.534,6.26,1,9,3.57,4.003,5.226,2,49,15.964,17.221,18.444,2,19,3.247,3.784,4.63,2,29,5.63,5.63,6.391,1,40,11.603,12.605,13.515,2,20,8.38,8.38,9.46,1,0,8.118,8.118,9.829,1,4,3.617,3.617,4.38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,Self,VAS,Yes.
615,R_3PT5EHuJR1KJwlC,5e9dfc8eeb6e03183f58856d,23,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.55,5.23,7.585,6,0,5.427,6.299,8.259,3,72,9.837,17.645,19.324,3,0,2.55,4.994,6.352,4,30,17.256,26.316,27.371,6,0,159.776,162.088,163.437,2,0,2.437,3.649,4.748,3,72,16.57,17.399,18.902,2,72,6.368,7.459,8.347,2,0,2.502,2.502,3.983,1,92,5.763,11.88,13.394,4,0,4.291,4.592,5.846,2,0,4.664,7.369,8.529,3,18,6.878,13.301,13.601,5,0,3.927,4.721,6.762,2,0,6.378,8.028,9.099,2,0,3.622,4.773,6.471,3,72,15.565,17.177,18.601,2,0,3.975,6.276,7.653,6,0,6.971,7.364,9.053,2,0,1.227,12.02,13.768,5,100,5.882,7.194,9.643,3,1,3.446,4.335,6.112,3,91,4.588,5.224,6.494,2,0,2.55,2.55,3.725,1,13,13.754,32.532,33.723,4,8,6.605,7.599,9.718,5,0,3.365,4.334,5.705,2,0,2.015,2.015,3.885,1,0,3.177,4.385,5.518,3,94,Other,VAS,Yes.
1167,R_1OHTxX7Lhy5DVfp,5f08881c1e9e020a91fc5efb,19,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.205,6.122,6.47,2,12,6.2,6.2,7.978,1,44,5.992,11.159,12.064,2,40,592.134,593.086,593.428,2,64,11.581,14.391,15.441,3,51,5.081,5.081,6.28,1,23,5.343,8.952,10.023,3,29,5.139,5.139,6.496,1,1,3.897,8.187,8.641,4,5,4.224,4.79,5.985,2,58,4.098,5.691,6.692,2,11,0.943,12.244,18.842,3,13,2.884,4.281,5.444,2,69,4.895,6.461,7.331,3,60,4.504,5.395,6.377,3,63,8.83,11.432,12.614,2,0,3.252,5.275,5.613,3,59,5.944,5.944,7.071,1,25,4.687,4.687,5.836,1,5,5.762,10.742,12.32,4,42,7.025,7.025,8.488,1,64,5.567,9.942,10.742,3,0,6.729,8.788,10.388,3,15,4.644,7.33,8.375,4,10,5.337,5.337,6.349,1,37,7.07,8.053,9.27,2,38,4.094,4.094,5.201,1,36,5.327,5.327,6.987,1,0,3.607,4.044,5.437,2,4,4.464,7.288,8.389,2,94,Other,VAS,Yes.
